Employee_ID,Age,Gender,Department,Experience_Years,Performance_Score,Salary
E0238,-0.1523451539895751,Male,Marketing,0.5682995139578664,-0.0007211139254253095,0.4284083851551961
E0332,-0.4376460787336884,Male,HR,0.6053468873361322,-0.5100335778254925,1.024057911908637
E0706,0.608457311994727,Female,HR,0.12373103341867477,-0.18110261155669952,0.1523835664478837
E0087,0.7986579284908025,Female,IT,1.0869627412535903,-1.1466741577005768,0.5248585854581262
E0804,0.03785546250650041,Female,HR,2.050194449088506,1.2513386931622403,2.182042509911824
E0175,-0.8180473117258394,Male,Sales,-1.8397797556294224,0.5192020263058942,-1.4628176752448472
E0313,1.5594603944751046,Male,Finance,-1.209974408198901,-0.2659880222067105,-0.5268431962488072
E0463,-0.6278466952297639,Female,HR,0.049636286662142724,-0.7540791334442752,-0.10746918648093605
E0219,-1.008247928221915,Male,Finance,-0.5801690607683792,1.9516433310248338,0.38325597750164464
E0031,0.13295577075453818,Male,HR,2.3836208094929,1.6863764227435487,2.318922874660986
E0548,-0.4376460787336884,Male,Finance,-0.061505833472655175,-0.32965208019421827,-0.3413819459010536
E0665,-1.388649161214066,Female,IT,-0.765405927659709,-0.1704919352254472,-0.7342984560553109
E0055,1.369259777979029,Male,Finance,2.01314707571024,0.16904970737459657,1.6554800481641037
E0024,0.7035576202427647,Male,Operations,-0.691311180903177,-1.7090400032569018,-0.4822082947001675
E0257,0.22805607900257593,Male,Sales,0.49420476720133466,2.68377999788118,1.0005760723982657
E0451,1.1790591614829535,Male,Operations,-0.20969532698571924,0.4343166156558817,-0.1880060740578294
E0004,0.13295577075453818,Male,Marketing,-1.247021781577167,-0.13865990623169328,-1.6645156796342075
E0834,0.41825669549865147,Male,Operations,-0.3949321938770492,-0.021942466587928422,-0.6973614578172336
E0553,0.3231563872506137,Female,IT,0.9017258743622604,0.14782835471209496,0.4209692348970895
E0639,-1.388649161214066,Female,Sales,-1.913874502385955,1.6227123647560395,-1.8475834642467441
E0478,-0.7229470034778017,Male,Marketing,1.1981048613883885,-0.6373616938005097,0.9833043061468356
E0957,-1.769050394206217,Male,Sales,-0.13560058022918722,-0.3827054618504753,-0.060376130933965474
E0663,0.988858544986878,Female,IT,0.08668366004040857,-0.23415599321295652,0.32277245149008216
E0519,-0.9131476199738772,Male,Sales,0.23487315355347266,0.9966824612122074,-0.038576186264557395
E0961,-1.008247928221915,Male,Marketing,0.3089679003100047,-1.1254528050380745,-0.10598135642931472
E0954,0.608457311994727,Female,HR,1.531531221792782,-1.0936207760443197,0.13601743588004916
E0980,0.41825669549865147,Male,Operations,-0.765405927659709,0.4237059393246309,-0.7929060224365682
E0576,1.2741594697309913,Female,HR,-0.617216434146645,1.283170722155994,-0.17817345806450588
E0540,-0.8180473117258394,Female,Marketing,0.049636286662142724,0.020500238737077802,0.3255540468039829
E0216,-1.388649161214066,Female,IT,0.8276311276057287,-0.3720947855192245,0.3480008741045307
E0738,-0.4376460787336884,Male,HR,0.3089679003100047,0.23271376536210592,0.9882853024066113
E0999,-0.057244845741537355,Female,IT,0.7535363808491963,0.3706525576683739,0.6363811510666114
E0714,0.988858544986878,Male,Marketing,-0.35788482049878334,-1.5923225636131362,-0.7383738166314909
E0668,-0.9131476199738772,Male,HR,-1.8397797556294224,-0.22354531688170423,-1.6366997264952001
E0040,0.03785546250650041,Male,Operations,-0.32083744712051715,0.30698849968086606,-0.21090571920017498
E0232,0.03785546250650041,Male,HR,0.049636286662142724,0.04172159139958091,0.8302518756191812
E0495,-0.24744546223761288,Male,HR,-0.3949321938770492,0.5722554079621512,-0.3971432287052962
E0705,-0.7229470034778017,Male,HR,-1.321116528333699,0.12660700204959185,-0.9457643881748806
E0968,1.74966101097118,Male,Operations,0.049636286662142724,0.8905756978996934,1.0208234987529385
E0067,0.41825669549865147,Female,Marketing,-0.617216434146645,-0.6798043991255152,-0.2630444592700352
E0295,0.41825669549865147,Female,HR,1.64267334192758,-0.6904150754567666,1.266121392481115
E0068,0.608457311994727,Female,IT,-0.5801690607683792,0.48736999731213876,-0.13444419219946177
E0480,0.13295577075453818,Female,Marketing,-0.950642794551039,-2.2501844961507236,-1.1686154546025092
E0329,0.22805607900257593,Male,HR,0.3089679003100047,-0.2659880222067105,0.6151634007652291
E0627,-1.4837494694621038,Female,Sales,1.531531221792782,-1.2315595683505884,0.5963391161990637
E0108,0.608457311994727,Female,Operations,-0.6542638075249112,-1.6029332399443876,-0.1941514590536566
E0984,0.608457311994727,Female,Operations,1.3092469815231862,1.7606511570623073,1.024122600171751
