Employee_ID,Age,Gender,Department,Experience_Years,Performance_Score,Salary
E0834,0.41825669549865147,Male,Operations,-0.3803061941046571,-0.021439144945841544,-0.6973614578172336
E0553,0.3231563872506137,Female,IT,0.8781143994482788,0.14415976773928155,0.4209692348970895
E0639,-1.388649161214066,Female,Sales,-1.8544560322666679,1.5828003216912798,-1.8475834642467441
E0478,-0.7229470034778017,Male,Marketing,1.1657533922603787,-0.6217352034294092,0.9833043061468356
E0957,-1.769050394206217,Male,Sales,-0.12862207539406986,-0.3733368344017253,-0.060376130933965474
E0663,0.988858544986878,Female,IT,0.08710716921500473,-0.2284377858022443,0.32277245149008216
E0519,-0.9131476199738772,Male,Sales,0.23092666562105468,0.9721543311648926,-0.038576186264557395
E0961,-1.008247928221915,Male,Marketing,0.30283641382407966,-1.0978320773991357,-0.10598135642931472
E0954,0.608457311994727,Female,HR,1.4893472591739902,-1.0667822812706749,0.13601743588004916
E0980,0.41825669549865147,Male,Operations,-0.7398549351197817,0.41325800085260456,-0.7929060224365682
E0576,1.2741594697309913,Female,HR,-0.5960354387137318,1.251602496321035,-0.17817345806450588
E0540,-0.8180473117258394,Female,Marketing,,0.019960583225439595,0.3255540468039829
E0216,-1.388649161214066,Female,IT,0.8062046512452542,-0.3629869023589058,0.3480008741045307
E0738,-0.4376460787336884,Male,HR,0.30283641382407966,0.22695922408184235,0.9882853024066113
E0999,-0.057244845741537355,Female,IT,0.7342949030422289,0.36150834063850384,0.6363811510666114
E0714,0.988858544986878,Male,Marketing,-0.3443513200031448,-1.5532290872832217,-0.7383738166314909
E0668,-0.9131476199738772,Male,HR,-1.7825462840636428,-0.21808785375942327,-1.6366997264952001
E0040,0.03785546250650041,Male,Operations,-0.3083964459016322,0.2994087483815836,-0.21090571920017498
E0232,0.03785546250650041,Male,HR,,0.040660447311080164,0.8302518756191812
E0495,-0.24744546223761288,Male,HR,-0.3803061941046571,0.558157049452087,-0.3971432287052962
E0705,-0.7229470034778017,Male,HR,-1.2791780466424685,0.12345990365364097,-0.9457643881748806
E0968,1.74966101097118,Male,Operations,,0.8686550107366912,1.0208234987529385
E0067,0.41825669549865147,Female,Marketing,-0.5960354387137318,-0.6631349316006896,-0.2630444592700352
E0295,0.41825669549865147,Female,HR,1.5972118814785279,-0.6734848636435099,1.266121392481115
E0068,0.608457311994727,Female,IT,-0.5600805646122194,0.47535759310952475,-0.13444419219946177
E0480,0.13295577075453818,Female,Marketing,-0.9196293056273439,-2.1949248739380707,-1.1686154546025092
E0329,0.22805607900257593,Male,HR,0.30283641382407966,-0.2594875819307044,0.6151634007652291
E0627,-1.4837494694621038,Female,Sales,1.4893472591739902,-1.201331397827337,0.5963391161990637
E0108,0.608457311994727,Female,Operations,-0.6319903128152444,-1.563579019326042,-0.1941514590536566
E0984,0.608457311994727,Female,Operations,1.2736180145649156,1.7173494382479413,1.024122600171751
